date,entity_id,brand,product_name,category,marker_type,peak_severity_score,combined_marker_severity,marker_label
2025-02-05,612,EliteBrand,EliteWatch X,smartwatches,dip,2.777026053002137,3.150187487872053,Low dip
2025-02-07,612,EliteBrand,EliteWatch X,smartwatches,peak,3.67561825118027,4.048779686050186,High peak
2025-02-08,612,EliteBrand,EliteWatch X,smartwatches,dip,0.9163060318554177,1.2894674667253336,Low dip
2025-02-11,612,EliteBrand,EliteWatch X,smartwatches,peak,4.382433960190372,4.725992443960118,High peak
2025-02-15,612,EliteBrand,EliteWatch X,smartwatches,dip,51.54311411627176,64.29311411627177,Statistical anomaly detected
2025-02-20,612,EliteBrand,EliteWatch X,smartwatches,peak,27.4228640921731,27.4228640921731,High peak
2025-02-21,612,EliteBrand,EliteWatch X,smartwatches,dip,19.26810598830176,19.26810598830176,Low dip
2025-02-22,612,EliteBrand,EliteWatch X,smartwatches,peak,16.662369232026855,16.662369232026855,High peak
2025-02-24,612,EliteBrand,EliteWatch X,smartwatches,dip,0.6325509570717752,0.6325509570717752,Low dip
2025-02-28,612,EliteBrand,EliteWatch X,smartwatches,peak,41.47889343647313,47.045704504355136,Statistical anomaly detected
2025-03-03,612,EliteBrand,EliteWatch X,smartwatches,dip,1.9067785824995709,3.213589650381576,Low dip
2025-03-05,612,EliteBrand,EliteWatch X,smartwatches,peak,34.76542558054077,41.548323104754026,Statistical anomaly detected
2025-03-09,612,EliteBrand,EliteWatch X,smartwatches,dip,31.433419401224082,32.56431692543733,Statistical anomaly detected
2025-03-12,612,EliteBrand,EliteWatch X,smartwatches,peak,7.998630870968285,9.129528395181538,High peak
2025-03-14,612,EliteBrand,EliteWatch X,smartwatches,dip,5.63723153426991,7.152129058483163,Low dip
2025-03-17,612,EliteBrand,EliteWatch X,smartwatches,peak,46.13271870923428,53.38434252744675,Statistical anomaly detected
2025-03-20,612,EliteBrand,EliteWatch X,smartwatches,dip,15.145315874188809,16.744939692401275,Low dip
2025-03-21,612,EliteBrand,EliteWatch X,smartwatches,peak,15.879787923486058,17.479411741698524,High peak
2025-03-22,612,EliteBrand,EliteWatch X,smartwatches,dip,19.918671358174826,21.518295176387294,Low dip
2025-03-23,612,EliteBrand,EliteWatch X,smartwatches,peak,12.314757049744887,14.542067241429047,High peak
2025-03-24,612,EliteBrand,EliteWatch X,smartwatches,dip,8.873077552798481,11.460387744482642,Low dip
2025-03-26,612,EliteBrand,EliteWatch X,smartwatches,peak,35.35910532901162,42.890656548033284,Statistical anomaly detected
2025-01-02,613,TrackGear,TrackBand Go,smartwatches,dip,8.14792795751367,9.032787290242402,Low dip
2025-01-04,613,TrackGear,TrackBand Go,smartwatches,peak,3.054816309986753,3.9396756427154846,High peak
2025-01-05,613,TrackGear,TrackBand Go,smartwatches,dip,6.9912035444184975,7.876062877147229,Low dip
2025-01-06,613,TrackGear,TrackBand Go,smartwatches,peak,5.099324007171801,5.984183339900532,High peak
2025-01-08,613,TrackGear,TrackBand Go,smartwatches,dip,5.2338461854672165,6.118705518195948,Low dip
2025-01-09,613,TrackGear,TrackBand Go,smartwatches,peak,4.056950019117225,4.941809351845956,High peak
2025-01-11,613,TrackGear,TrackBand Go,smartwatches,dip,8.548890238078096,9.433749570806828,Low dip
2025-01-12,613,TrackGear,TrackBand Go,smartwatches,peak,4.526013530773539,5.41087286350227,High peak
2025-01-15,613,TrackGear,TrackBand Go,smartwatches,dip,1.2700333109596578,2.1548926436883895,Low dip
2025-01-17,613,TrackGear,TrackBand Go,smartwatches,peak,13.150999156949837,14.035858489678569,High peak
2025-01-19,613,TrackGear,TrackBand Go,smartwatches,dip,7.780824824672868,8.9056841574016,Low dip
2025-01-22,613,TrackGear,TrackBand Go,smartwatches,event,21.120537434329297,27.37988380341943,Statistical anomaly detected
2025-01-24,613,TrackGear,TrackBand Go,smartwatches,peak,16.35789013626869,17.397236505358823,High peak
2025-02-01,613,TrackGear,TrackBand Go,smartwatches,event,57.52197561583992,71.09053345087376,Statistical anomaly detected
2025-02-02,613,TrackGear,TrackBand Go,smartwatches,dip,42.08289461661204,42.90145245164588,Low dip
2025-02-04,613,TrackGear,TrackBand Go,smartwatches,peak,15.154243996266475,15.972801831300321,Statistical anomaly detected
2025-02-05,613,TrackGear,TrackBand Go,smartwatches,dip,13.557618881558044,14.37617671659189,Low dip
2025-02-09,613,TrackGear,TrackBand Go,smartwatches,event,61.003137084519885,68.68638408306526,Statistical anomaly detected
2025-02-10,613,TrackGear,TrackBand Go,smartwatches,peak,48.40500988923846,50.94025688778384,High peak
2025-02-13,613,TrackGear,TrackBand Go,smartwatches,dip,19.690140070520876,21.577387069066262,Low dip
2025-02-14,613,TrackGear,TrackBand Go,smartwatches,peak,21.235593906428427,23.122840904973813,High peak
2025-02-16,613,TrackGear,TrackBand Go,smartwatches,dip,28.67379475022574,30.429447104173892,Statistical anomaly detected
2025-02-17,613,TrackGear,TrackBand Go,smartwatches,peak,10.416565472399565,12.172217826347717,High peak
2025-02-19,613,TrackGear,TrackBand Go,smartwatches,dip,13.677242969319412,15.432895323267564,Low dip
2025-02-20,613,TrackGear,TrackBand Go,smartwatches,peak,5.905685953744866,7.661338307693018,High peak
2025-02-21,613,TrackGear,TrackBand Go,smartwatches,dip,4.949741657555894,6.705394011504046,Low dip
2025-02-23,613,TrackGear,TrackBand Go,smartwatches,peak,12.292364172555459,14.048016526503611,High peak
2025-02-24,613,TrackGear,TrackBand Go,smartwatches,dip,5.436649409508716,7.192301763456868,Statistical anomaly detected
2025-02-25,613,TrackGear,TrackBand Go,smartwatches,peak,9.798180677699332,11.553833031647484,Statistical anomaly detected
2025-02-26,613,TrackGear,TrackBand Go,smartwatches,dip,4.073878117980511,5.829530471928663,Low dip
2025-02-27,613,TrackGear,TrackBand Go,smartwatches,peak,3.2315561871173624,4.987208541065515,High peak
2025-02-28,613,TrackGear,TrackBand Go,smartwatches,dip,1.5924819801330772,3.3481343340812297,Low dip
2025-03-04,613,TrackGear,TrackBand Go,smartwatches,peak,8.269083774406075,10.024736128354228,High peak
2025-03-05,613,TrackGear,TrackBand Go,smartwatches,dip,8.233860321713376,9.989512675661528,Low dip
2025-03-07,613,TrackGear,TrackBand Go,smartwatches,peak,2.2849893138279214,4.0406416677760735,High peak
2025-03-09,613,TrackGear,TrackBand Go,smartwatches,dip,7.688145527539204,9.400330946361713,Low dip
2025-03-10,613,TrackGear,TrackBand Go,smartwatches,peak,11.979149883601456,13.691335302423965,Statistical anomaly detected
2025-03-12,613,TrackGear,TrackBand Go,smartwatches,dip,3.9477364500067225,6.259921868829232,Low dip
2025-03-14,613,TrackGear,TrackBand Go,smartwatches,peak,38.29160471247926,45.47595831101529,Statistical anomaly detected
2025-03-19,613,TrackGear,TrackBand Go,smartwatches,dip,19.54374604586484,21.508099644400865,Low dip
2025-03-20,613,TrackGear,TrackBand Go,smartwatches,peak,3.309421441884715,5.27377504042074,High peak
2025-03-22,613,TrackGear,TrackBand Go,smartwatches,dip,4.058568944729823,6.022922543265849,Low dip
2025-03-23,613,TrackGear,TrackBand Go,smartwatches,peak,1.4477638970306812,3.3655604533534653,High peak
2025-03-26,613,TrackGear,TrackBand Go,smartwatches,dip,13.677346196467607,15.595142752790391,Low dip
2025-03-27,613,TrackGear,TrackBand Go,smartwatches,peak,7.668824076074007,9.58662063239679,Statistical anomaly detected
2025-01-03,614,ActiveGear,ActiveWatch R1,smartwatches,dip,7.241180702901192,7.241180702901192,Low dip
2025-01-04,614,ActiveGear,ActiveWatch R1,smartwatches,peak,2.8649422754920737,2.8649422754920737,High peak
2025-01-06,614,ActiveGear,ActiveWatch R1,smartwatches,dip,14.876464494934256,14.876464494934256,Low dip
2025-01-07,614,ActiveGear,ActiveWatch R1,smartwatches,peak,6.11906526875406,6.378983807328881,High peak
2025-01-08,614,ActiveGear,ActiveWatch R1,smartwatches,dip,5.711769981954807,5.971688520529628,Low dip
2025-01-09,614,ActiveGear,ActiveWatch R1,smartwatches,peak,2.545645156141148,2.8055636947159686,High peak
2025-01-10,614,ActiveGear,ActiveWatch R1,smartwatches,dip,6.634848964167227,6.894767502742048,Low dip
2025-01-11,614,ActiveGear,ActiveWatch R1,smartwatches,peak,0.37912979669422414,0.6390483352690448,High peak
2025-01-12,614,ActiveGear,ActiveWatch R1,smartwatches,dip,0.49289828576067746,0.7528168243354982,Low dip
2025-01-13,614,ActiveGear,ActiveWatch R1,smartwatches,peak,5.184043793339993,5.184043793339993,High peak
2025-01-14,614,ActiveGear,ActiveWatch R1,smartwatches,dip,11.116216172434228,11.116216172434228,Statistical anomaly detected
2025-01-15,614,ActiveGear,ActiveWatch R1,smartwatches,peak,3.491213457456653,3.491213457456653,Statistical anomaly detected
2025-01-17,614,ActiveGear,ActiveWatch R1,smartwatches,dip,0.5803611616827934,0.5803611616827934,Low dip
2025-01-18,614,ActiveGear,ActiveWatch R1,smartwatches,peak,5.569592279689567,5.569592279689567,High peak
2025-01-19,614,ActiveGear,ActiveWatch R1,smartwatches,dip,1.5188713666189781,1.5188713666189781,Low dip
2025-01-22,614,ActiveGear,ActiveWatch R1,smartwatches,peak,8.175367471842232,8.175367471842232,High peak
2025-01-24,614,ActiveGear,ActiveWatch R1,smartwatches,dip,0.04440713259165282,0.04440713259165282,Low dip
2025-01-27,614,ActiveGear,ActiveWatch R1,smartwatches,peak,6.481170321176583,6.481170321176583,High peak
2025-01-28,614,ActiveGear,ActiveWatch R1,smartwatches,dip,0.47723271437567455,0.7172327143756745,Low dip
2025-01-31,614,ActiveGear,ActiveWatch R1,smartwatches,event,22.0498304968026,27.269830496802598,Statistical anomaly detected
2025-02-01,614,ActiveGear,ActiveWatch R1,smartwatches,peak,22.914556896905538,23.274556896905537,High peak
2025-02-04,614,ActiveGear,ActiveWatch R1,smartwatches,dip,15.440798355545553,15.440798355545553,Low dip
2025-02-05,614,ActiveGear,ActiveWatch R1,smartwatches,peak,8.861085564833992,8.861085564833992,High peak
2025-02-06,614,ActiveGear,ActiveWatch R1,smartwatches,dip,21.51693194023786,21.99693194023786,Statistical anomaly detected
2025-02-09,614,ActiveGear,ActiveWatch R1,smartwatches,peak,55.88518562976491,61.97813858453855,Statistical anomaly detected
2025-02-15,614,ActiveGear,ActiveWatch R1,smartwatches,dip,27.17508545961612,27.328038414389756,Low dip
2025-02-16,614,ActiveGear,ActiveWatch R1,smartwatches,peak,4.98567029313321,5.138623247906845,Statistical anomaly detected
2025-02-17,614,ActiveGear,ActiveWatch R1,smartwatches,dip,8.84238977187957,9.635923452759767,Low dip
2025-02-20,614,ActiveGear,ActiveWatch R1,smartwatches,peak,43.57549670750596,50.45453796664443,Statistical anomaly detected
2025-02-26,614,ActiveGear,ActiveWatch R1,smartwatches,dip,18.009836538729896,19.515382479942296,Low dip
2025-02-27,614,ActiveGear,ActiveWatch R1,smartwatches,peak,11.419115496564162,12.924661437776564,High peak
2025-02-28,614,ActiveGear,ActiveWatch R1,smartwatches,dip,12.185283500847019,13.690829442059421,Low dip
2025-03-02,614,ActiveGear,ActiveWatch R1,smartwatches,peak,2.9776362772271074,4.4831822184395085,High peak
2025-03-04,614,ActiveGear,ActiveWatch R1,smartwatches,dip,7.387385845452886,8.892931786665287,Low dip
2025-03-05,614,ActiveGear,ActiveWatch R1,smartwatches,peak,3.9552024134777746,5.460748354690176,High peak
2025-03-06,614,ActiveGear,ActiveWatch R1,smartwatches,dip,3.903955450607885,5.409501391820286,Low dip
2025-03-09,614,ActiveGear,ActiveWatch R1,smartwatches,peak,16.07605322016857,18.105166608029208,High peak
2025-03-12,614,ActiveGear,ActiveWatch R1,smartwatches,dip,7.579669808933135,9.608783196793771,Low dip
2025-03-13,614,ActiveGear,ActiveWatch R1,smartwatches,peak,3.275102751093901,5.304216138954537,High peak
2025-03-14,614,ActiveGear,ActiveWatch R1,smartwatches,dip,11.24797535233681,13.277088740197447,Low dip
2025-03-21,614,ActiveGear,ActiveWatch R1,smartwatches,event,14.805948958512914,22.05506234637355,Statistical anomaly detected
2025-03-22,614,ActiveGear,ActiveWatch R1,smartwatches,peak,18.904207379896704,21.29332076775734,High peak
2025-03-25,614,ActiveGear,ActiveWatch R1,smartwatches,dip,16.20695744361047,18.236070831471107,Low dip
2025-03-26,614,ActiveGear,ActiveWatch R1,smartwatches,peak,11.74762428913532,13.776737676995957,High peak
2025-03-27,614,ActiveGear,ActiveWatch R1,smartwatches,dip,12.317683039367829,14.264913648238043,Low dip
2025-03-28,614,ActiveGear,ActiveWatch R1,smartwatches,peak,9.54600821390891,11.493238822779125,High peak
2025-01-04,615,OldGear,OldStyle Band,smartwatches,dip,13.894155769473947,13.894155769473947,Low dip
2025-01-05,615,OldGear,OldStyle Band,smartwatches,peak,10.560678844217756,10.560678844217756,High peak
2025-01-07,615,OldGear,OldStyle Band,smartwatches,dip,14.938482877694364,14.938482877694364,Low dip
2025-01-08,615,OldGear,OldStyle Band,smartwatches,peak,5.3165797583856556,5.3165797583856556,High peak
2025-01-10,615,OldGear,OldStyle Band,smartwatches,dip,3.633840427753073,3.633840427753073,Low dip
2025-01-11,615,OldGear,OldStyle Band,smartwatches,peak,0.42962818658794394,0.42962818658794394,High peak
2025-01-13,615,OldGear,OldStyle Band,smartwatches,dip,2.254792659726837,2.254792659726837,Low dip
2025-01-15,615,OldGear,OldStyle Band,smartwatches,peak,4.01064683074207,4.046382479691205,High peak
2025-01-18,615,OldGear,OldStyle Band,smartwatches,dip,9.679456417396418,9.715192066345553,Statistical anomaly detected
2025-01-20,615,OldGear,OldStyle Band,smartwatches,peak,0.3824608516795343,0.41819650062866914,High peak
2025-01-22,615,OldGear,OldStyle Band,smartwatches,dip,2.79356229127141,2.829297940220545,Low dip
2025-01-23,615,OldGear,OldStyle Band,smartwatches,peak,0.8055434316407278,0.8412790805898627,High peak
2025-01-24,615,OldGear,OldStyle Band,smartwatches,dip,0.8334229827231314,1.3011586316722663,Low dip
2025-01-27,615,OldGear,OldStyle Band,smartwatches,peak,64.50043417726359,72.50546404298973,Statistical anomaly detected
2025-02-01,615,OldGear,OldStyle Band,smartwatches,dip,78.65791609231556,92.10989534475827,Statistical anomaly detected
2025-02-07,615,OldGear,OldStyle Band,smartwatches,peak,23.590296018525663,24.292275270968375,High peak
2025-02-08,615,OldGear,OldStyle Band,smartwatches,dip,13.592161876544933,14.294141128987643,Low dip
2025-02-09,615,OldGear,OldStyle Band,smartwatches,peak,14.296007709118747,14.997986961561457,High peak
2025-02-10,615,OldGear,OldStyle Band,smartwatches,dip,7.228945110670313,7.690553221720701,Low dip
2025-02-13,615,OldGear,OldStyle Band,smartwatches,peak,4.452431238225381,4.914039349275768,High peak
2025-02-15,615,OldGear,OldStyle Band,smartwatches,dip,5.632439181679923,6.094047292730311,Low dip
2025-02-16,615,OldGear,OldStyle Band,smartwatches,peak,3.5932979816601365,4.0549060927105245,High peak
2025-02-18,615,OldGear,OldStyle Band,smartwatches,dip,11.930307007351908,12.49688166987708,Low dip
2025-02-19,615,OldGear,OldStyle Band,smartwatches,peak,4.443301539005507,5.009876201530678,Statistical anomaly detected
2025-02-20,615,OldGear,OldStyle Band,smartwatches,dip,0.38152169452584206,0.948096357051013,Low dip
2025-02-22,615,OldGear,OldStyle Band,smartwatches,peak,6.033515486858435,6.600090149383606,High peak
2025-02-23,615,OldGear,OldStyle Band,smartwatches,dip,0.6787664728816991,1.24534113540687,Low dip
2025-02-25,615,OldGear,OldStyle Band,smartwatches,peak,4.123191381445074,4.929766043970245,High peak
2025-02-26,615,OldGear,OldStyle Band,smartwatches,dip,3.495162222189172,4.661736884714343,Low dip
2025-02-28,615,OldGear,OldStyle Band,smartwatches,peak,32.65187722695714,38.43845188948231,Statistical anomaly detected
2025-03-03,615,OldGear,OldStyle Band,smartwatches,dip,20.018868124938827,20.3653010338622,Statistical anomaly detected
2025-03-04,615,OldGear,OldStyle Band,smartwatches,peak,11.196912555413707,12.74334546433708,High peak
2025-03-05,615,OldGear,OldStyle Band,smartwatches,dip,17.68380089570675,18.03023380463012,Low dip
2025-03-11,615,OldGear,OldStyle Band,smartwatches,event,49.32360439932014,56.62946387653838,Statistical anomaly detected
2025-03-12,615,OldGear,OldStyle Band,smartwatches,peak,38.650871104707186,40.80873058192543,High peak
2025-03-15,615,OldGear,OldStyle Band,smartwatches,dip,24.108390921641412,25.618250398859658,Low dip
2025-03-16,615,OldGear,OldStyle Band,smartwatches,peak,19.625479145879762,21.135338623098008,High peak
2025-03-17,615,OldGear,OldStyle Band,smartwatches,dip,26.38590016606516,27.895759643283405,Low dip
2025-03-18,615,OldGear,OldStyle Band,smartwatches,peak,8.161729596764218,9.671589073982462,High peak
2025-03-19,615,OldGear,OldStyle Band,smartwatches,dip,10.17364706149297,11.683506538711214,Low dip
2025-03-20,615,OldGear,OldStyle Band,smartwatches,peak,4.620519960045962,6.049644827178013,High peak
2025-03-21,615,OldGear,OldStyle Band,smartwatches,dip,11.389399300660378,12.818524167792429,Low dip
2025-03-22,615,OldGear,OldStyle Band,smartwatches,peak,6.646600944763762,8.075725811895813,High peak
2025-03-23,615,OldGear,OldStyle Band,smartwatches,dip,9.255507252499086,10.684632119631138,Low dip
2025-03-24,615,OldGear,OldStyle Band,smartwatches,peak,4.1013371863739705,5.530462053506022,High peak
2025-03-26,615,OldGear,OldStyle Band,smartwatches,dip,12.515349899678702,13.944474766810753,Low dip
2025-03-29,615,OldGear,OldStyle Band,smartwatches,peak,11.06603972290709,12.659825963463714,Statistical anomaly detected
2025-01-07,616,WaveAudio,SoundBox Wave,bluetooth_speakers,dip,26.19210401512909,26.35567610504551,Statistical anomaly detected
2025-01-08,616,WaveAudio,SoundBox Wave,bluetooth_speakers,event,22.15252147477488,28.363356159997934,Statistical anomaly detected
2025-01-09,616,WaveAudio,SoundBox Wave,bluetooth_speakers,event,14.507210711610536,20.199121689154634,Statistical anomaly detected
2025-01-11,616,WaveAudio,SoundBox Wave,bluetooth_speakers,peak,26.365013057037714,26.764924034581814,High peak
2025-01-17,616,WaveAudio,SoundBox Wave,bluetooth_speakers,dip,14.744288294639345,15.144199272183442,Low dip
2025-01-19,616,WaveAudio,SoundBox Wave,bluetooth_speakers,peak,4.199951443310362,4.59986242085446,High peak
2025-01-20,616,WaveAudio,SoundBox Wave,bluetooth_speakers,dip,2.04063520347467,2.4405461810187674,Low dip
2025-01-21,616,WaveAudio,SoundBox Wave,bluetooth_speakers,peak,5.995921297145608,6.395832274689705,High peak
2025-01-22,616,WaveAudio,SoundBox Wave,bluetooth_speakers,dip,4.185661548042777,4.5855725255868744,Low dip
2025-01-25,616,WaveAudio,SoundBox Wave,bluetooth_speakers,peak,7.804122696484208,8.204033674028306,High peak
2025-01-29,616,WaveAudio,SoundBox Wave,bluetooth_speakers,dip,8.301170628595672,8.70108160613977,Low dip
2025-01-30,616,WaveAudio,SoundBox Wave,bluetooth_speakers,peak,2.980880411946081,3.3807913894901787,High peak
2025-01-31,616,WaveAudio,SoundBox Wave,bluetooth_speakers,dip,4.00180240684361,4.401713384387707,Low dip
2025-02-01,616,WaveAudio,SoundBox Wave,bluetooth_speakers,peak,11.041835161799263,11.44174613934336,Statistical anomaly detected
2025-02-03,616,WaveAudio,SoundBox Wave,bluetooth_speakers,dip,6.337489920441746,6.737400897985843,Low dip
2025-02-04,616,WaveAudio,SoundBox Wave,bluetooth_speakers,peak,2.1656931245124613,2.5656041020565588,High peak
2025-02-05,616,WaveAudio,SoundBox Wave,bluetooth_speakers,dip,1.2528238121144741,1.6527347896585718,Low dip
2025-02-06,616,WaveAudio,SoundBox Wave,bluetooth_speakers,peak,7.235559191253049,7.635470168797147,High peak
2025-02-07,616,WaveAudio,SoundBox Wave,bluetooth_speakers,dip,2.175618086111802,2.5755290636558996,Low dip
2025-02-08,616,WaveAudio,SoundBox Wave,bluetooth_speakers,peak,5.5142440791400515,5.914155056684149,High peak
2025-02-10,616,WaveAudio,SoundBox Wave,bluetooth_speakers,dip,2.840070793908761,4.135804615593674,Low dip
2025-02-11,616,WaveAudio,SoundBox Wave,bluetooth_speakers,peak,1.6275667009163608,1.7233005226012739,High peak
2025-02-12,616,WaveAudio,SoundBox Wave,bluetooth_speakers,dip,10.634656023552322,10.730389845237235,Statistical anomaly detected
2025-02-16,616,WaveAudio,SoundBox Wave,bluetooth_speakers,peak,0.5239540276073638,0.6196878492922768,High peak
2025-02-19,616,WaveAudio,SoundBox Wave,bluetooth_speakers,dip,45.352603641102306,58.102603641102306,Statistical anomaly detected
2025-02-23,616,WaveAudio,SoundBox Wave,bluetooth_speakers,peak,24.609358334852924,24.609358334852924,High peak
2025-02-24,616,WaveAudio,SoundBox Wave,bluetooth_speakers,dip,21.396932199107376,21.396932199107376,Low dip
2025-02-25,616,WaveAudio,SoundBox Wave,bluetooth_speakers,peak,24.43599412311466,24.43599412311466,High peak
2025-02-26,616,WaveAudio,SoundBox Wave,bluetooth_speakers,dip,12.843408235990186,12.843408235990186,Low dip
2025-02-27,616,WaveAudio,SoundBox Wave,bluetooth_speakers,peak,7.49614211062442,7.49614211062442,High peak
2025-02-28,616,WaveAudio,SoundBox Wave,bluetooth_speakers,dip,0.4895300342818685,0.4895300342818685,Low dip
2025-03-02,616,WaveAudio,SoundBox Wave,bluetooth_speakers,peak,8.538483392495298,8.538483392495298,High peak
2025-03-03,616,WaveAudio,SoundBox Wave,bluetooth_speakers,dip,0.24071302824154556,0.24071302824154556,Low dip
2025-03-04,616,WaveAudio,SoundBox Wave,bluetooth_speakers,peak,1.4800809811800049,1.4800809811800049,High peak
2025-03-08,616,WaveAudio,SoundBox Wave,bluetooth_speakers,dip,50.678788397649,63.428788397649,Statistical anomaly detected
2025-03-18,616,WaveAudio,SoundBox Wave,bluetooth_speakers,peak,27.32329173450884,32.54329173450884,Statistical anomaly detected
2025-03-19,616,WaveAudio,SoundBox Wave,bluetooth_speakers,dip,13.454633099055062,13.814633099055062,Low dip
2025-03-23,616,WaveAudio,SoundBox Wave,bluetooth_speakers,peak,44.71760196579539,50.657601965795386,Statistical anomaly detected
2025-03-27,616,WaveAudio,SoundBox Wave,bluetooth_speakers,dip,25.5395032535454,25.5395032535454,Low dip
2025-03-30,616,WaveAudio,SoundBox Wave,bluetooth_speakers,peak,0.929228230210381,0.929228230210381,High peak
2025-01-02,617,PocketTech,PocketBoom S2,bluetooth_speakers,dip,3.9839028619959582,3.9839028619959582,Low dip
2025-01-03,617,PocketTech,PocketBoom S2,bluetooth_speakers,peak,1.2312964342090051,1.2312964342090051,High peak
2025-01-07,617,PocketTech,PocketBoom S2,bluetooth_speakers,event,58.31285894631692,71.06285894631692,Statistical anomaly detected
2025-01-14,617,PocketTech,PocketBoom S2,bluetooth_speakers,peak,24.62308634953548,24.95696703193184,High peak
2025-01-15,617,PocketTech,PocketBoom S2,bluetooth_speakers,event,9.939104371681768,14.439104371681768,Statistical anomaly detected
2025-01-16,617,PocketTech,PocketBoom S2,bluetooth_speakers,event,22.72857597507979,27.22857597507979,Statistical anomaly detected
2025-01-17,617,PocketTech,PocketBoom S2,bluetooth_speakers,dip,32.12142714482201,32.12142714482201,Statistical anomaly detected
2025-01-20,617,PocketTech,PocketBoom S2,bluetooth_speakers,peak,10.594487660674552,10.745943551390646,High peak
2025-01-21,617,PocketTech,PocketBoom S2,bluetooth_speakers,dip,8.121375196582562,8.121375196582562,Low dip
2025-01-22,617,PocketTech,PocketBoom S2,bluetooth_speakers,peak,14.352863303175774,14.352863303175774,High peak
2025-01-23,617,PocketTech,PocketBoom S2,bluetooth_speakers,dip,5.204064532436177,5.204064532436177,Low dip
2025-01-24,617,PocketTech,PocketBoom S2,bluetooth_speakers,peak,11.184250398896882,11.184250398896882,Statistical anomaly detected
2025-01-25,617,PocketTech,PocketBoom S2,bluetooth_speakers,dip,0.5512130601113456,0.5512130601113456,Low dip
2025-01-27,617,PocketTech,PocketBoom S2,bluetooth_speakers,peak,4.5403378765308124,4.5403378765308124,High peak
2025-01-29,617,PocketTech,PocketBoom S2,bluetooth_speakers,dip,1.2555527258919832,1.2555527258919832,Low dip
2025-01-31,617,PocketTech,PocketBoom S2,bluetooth_speakers,peak,12.897013972378918,12.897013972378918,High peak
2025-02-06,617,PocketTech,PocketBoom S2,bluetooth_speakers,dip,7.450409908747029,7.9992827287850865,Low dip
2025-02-09,617,PocketTech,PocketBoom S2,bluetooth_speakers,peak,53.7051937179847,59.77002919273598,Statistical anomaly detected
2025-02-13,617,PocketTech,PocketBoom S2,bluetooth_speakers,dip,18.090192589868785,19.703028064620067,Low dip
2025-02-14,617,PocketTech,PocketBoom S2,bluetooth_speakers,peak,17.814518807133258,18.22735428188454,High peak
2025-02-17,617,PocketTech,PocketBoom S2,bluetooth_speakers,dip,10.167316847454934,10.580152322206217,Low dip
2025-02-18,617,PocketTech,PocketBoom S2,bluetooth_speakers,peak,1.8403556394994103,2.253191114250693,High peak
2025-02-22,617,PocketTech,PocketBoom S2,bluetooth_speakers,dip,9.054646369874307,9.46748184462559,Low dip
2025-02-23,617,PocketTech,PocketBoom S2,bluetooth_speakers,peak,9.142785410878874,9.555620885630157,Statistical anomaly detected
2025-02-26,617,PocketTech,PocketBoom S2,bluetooth_speakers,dip,0.6037317886517154,1.016567263402998,Low dip
2025-02-27,617,PocketTech,PocketBoom S2,bluetooth_speakers,peak,6.365541442846011,6.778376917597294,High peak
2025-02-28,617,PocketTech,PocketBoom S2,bluetooth_speakers,dip,7.818217145703963,8.231052620455246,Statistical anomaly detected
2025-03-02,617,PocketTech,PocketBoom S2,bluetooth_speakers,peak,6.4375507802198415,6.8503862549711245,High peak
2025-03-04,617,PocketTech,PocketBoom S2,bluetooth_speakers,dip,4.520833021936243,4.933668496687526,Low dip
2025-03-05,617,PocketTech,PocketBoom S2,bluetooth_speakers,peak,0.8298659507747319,1.2427014255260147,High peak
2025-03-06,617,PocketTech,PocketBoom S2,bluetooth_speakers,dip,0.8017728048608243,1.214608279612107,Low dip
2025-03-08,617,PocketTech,PocketBoom S2,bluetooth_speakers,peak,2.897707610013402,3.3105430847646846,High peak
2025-03-09,617,PocketTech,PocketBoom S2,bluetooth_speakers,dip,1.1383575429373822,1.5511930176886648,Low dip
2025-03-10,617,PocketTech,PocketBoom S2,bluetooth_speakers,peak,1.7619281782762504,2.174763653027533,High peak
2025-03-11,617,PocketTech,PocketBoom S2,bluetooth_speakers,dip,4.0830702805839865,4.4959057553352695,Low dip
2025-03-12,617,PocketTech,PocketBoom S2,bluetooth_speakers,peak,2.5775285530413097,2.9903640277925922,High peak
2025-03-14,617,PocketTech,PocketBoom S2,bluetooth_speakers,dip,7.944479844300478,8.35731531905176,Low dip
2025-03-16,617,PocketTech,PocketBoom S2,bluetooth_speakers,peak,9.323257521086173,9.858547227841374,High peak
2025-03-17,617,PocketTech,PocketBoom S2,bluetooth_speakers,dip,5.779155038913284,6.314444745668484,Low dip
2025-03-18,617,PocketTech,PocketBoom S2,bluetooth_speakers,peak,6.253708547570069,6.788998254325269,High peak
2025-03-20,617,PocketTech,PocketBoom S2,bluetooth_speakers,dip,2.8961996173571247,3.4314893241123245,Low dip
2025-03-21,617,PocketTech,PocketBoom S2,bluetooth_speakers,peak,3.530230126865987,3.720964247295934,High peak
2025-03-22,617,PocketTech,PocketBoom S2,bluetooth_speakers,dip,1.6812654329213923,2.351999553351339,Low dip
2025-03-25,617,PocketTech,PocketBoom S2,bluetooth_speakers,event,83.55014096241939,93.54490796102822,Statistical anomaly detected
2025-03-26,617,PocketTech,PocketBoom S2,bluetooth_speakers,peak,87.9049902274247,96.57213223694225,Statistical anomaly detected
2025-01-03,618,CrystalAudio,CrystalSound Pro,bluetooth_speakers,dip,3.851429008401263,4.070599217395467,Low dip
